scenario,building,city,year,sql_path,extracted_at,interval_minutes,time_rows,representative_zone,abups_occupied_cooling_not_met_hours,abups_occupied_heating_not_met_hours,abups_time_not_comfortable_simple_ashrae55_hours,conditioned_building_area_m2,cooling_electricity_annual_gj,cooling_electricity_annual_kwh,cooling_electricity_min_kw,cooling_electricity_min_timestamp,cooling_electricity_min_w,cooling_electricity_peak_kw,cooling_electricity_peak_timestamp,cooling_electricity_peak_w,electricity_facility_annual_gj,electricity_facility_annual_kwh,electricity_facility_min_kw,electricity_facility_min_timestamp,electricity_facility_min_w,electricity_facility_peak_kw,electricity_facility_peak_timestamp,electricity_facility_peak_w,electricity_hvac_annual_gj,electricity_hvac_annual_kwh,electricity_hvac_min_kw,electricity_hvac_min_timestamp,electricity_hvac_min_w,electricity_hvac_peak_kw,electricity_hvac_peak_timestamp,electricity_hvac_peak_w,environment_period_index,facility_building_electricity_demand_rate_max_kw,facility_building_electricity_demand_rate_mean_kw,facility_building_electricity_demand_rate_min_kw,facility_cooling_setpoint_not_met_occupied_time_max_timestep_hours,facility_cooling_setpoint_not_met_occupied_time_total_hours,facility_cooling_setpoint_not_met_time_max_timestep_hours,facility_cooling_setpoint_not_met_time_total_hours,facility_heating_setpoint_not_met_occupied_time_max_timestep_hours,facility_heating_setpoint_not_met_occupied_time_total_hours,facility_heating_setpoint_not_met_time_max_timestep_hours,facility_heating_setpoint_not_met_time_total_hours,facility_hvac_electricity_demand_rate_max_kw,facility_hvac_electricity_demand_rate_mean_kw,facility_hvac_electricity_demand_rate_min_kw,facility_purchased_electricity_energy_peak_timestep_kwh,facility_purchased_electricity_energy_total_kwh,facility_purchased_electricity_rate_max_kw,facility_purchased_electricity_rate_mean_kw,facility_purchased_electricity_rate_min_kw,facility_total_electricity_demand_rate_max_kw,facility_total_electricity_demand_rate_mean_kw,facility_total_electricity_demand_rate_min_kw,fans_electricity_annual_gj,fans_electricity_annual_kwh,fans_electricity_min_kw,fans_electricity_min_timestamp,fans_electricity_min_w,fans_electricity_peak_kw,fans_electricity_peak_timestamp,fans_electricity_peak_w,heating_electricity_annual_gj,heating_electricity_annual_kwh,heating_electricity_min_kw,heating_electricity_min_timestamp,heating_electricity_min_w,heating_electricity_peak_kw,heating_electricity_peak_timestamp,heating_electricity_peak_w,interior_equipment_electricity_annual_gj,interior_equipment_electricity_annual_kwh,interior_equipment_electricity_min_kw,interior_equipment_electricity_min_timestamp,interior_equipment_electricity_min_w,interior_equipment_electricity_peak_kw,interior_equipment_electricity_peak_timestamp,interior_equipment_electricity_peak_w,interior_lights_electricity_annual_gj,interior_lights_electricity_annual_kwh,interior_lights_electricity_min_kw,interior_lights_electricity_min_timestamp,interior_lights_electricity_min_w,interior_lights_electricity_peak_kw,interior_lights_electricity_peak_timestamp,interior_lights_electricity_peak_w,outdoor_drybulb_c_max,outdoor_drybulb_c_mean,outdoor_drybulb_c_min,outdoor_rh_pct_max,outdoor_rh_pct_mean,outdoor_rh_pct_min,outdoor_wetbulb_c_max,outdoor_wetbulb_c_mean,outdoor_wetbulb_c_min,rep_zone_humidity_ratio_max,rep_zone_humidity_ratio_mean,rep_zone_humidity_ratio_min,rep_zone_mean_air_temp_c_max,rep_zone_mean_air_temp_c_mean,rep_zone_mean_air_temp_c_min,rep_zone_mean_radiant_temp_c_max,rep_zone_mean_radiant_temp_c_mean,rep_zone_mean_radiant_temp_c_min,rep_zone_operative_temp_c_max,rep_zone_operative_temp_c_mean,rep_zone_operative_temp_c_min,rep_zone_rh_pct_max,rep_zone_rh_pct_mean,rep_zone_rh_pct_min,rep_zone_sensible_cooling_energy_peak_timestep_kwh,rep_zone_sensible_cooling_energy_total_kwh,rep_zone_sensible_cooling_rate_max_kw,rep_zone_sensible_cooling_rate_mean_kw,rep_zone_sensible_cooling_rate_min_kw,rep_zone_sensible_heating_energy_peak_timestep_kwh,rep_zone_sensible_heating_energy_total_kwh,rep_zone_sensible_heating_rate_max_kw,rep_zone_sensible_heating_rate_mean_kw,rep_zone_sensible_heating_rate_min_kw,rep_zone_thermostat_air_temp_c_max,rep_zone_thermostat_air_temp_c_mean,rep_zone_thermostat_air_temp_c_min,total_building_area_m2,unconditioned_building_area_m2,annual_edh_c_h,daily_edh_max_k_h,delta_t_max_k,daily_edh_exceed_6kh_count,hdd_18,cdd_18,summer_mean_drybulb_c,outdoor_humidity_ratio_mean,high_wetbulb_hours,high_rh_hours,annual_ghi_kwh_m2,summer_ghi_kwh_m2,peak_ghi_w_m2,extreme_solar_hours,hot_days_30c,hot_days_35c,heatwave_days,hot_nights,max_consec_hot_days_30c,max_consec_hot_days_35c
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,2039,/lustre1/g/arch_guo/freeze-and-stress/simulations/CORDEX_CMIP5_REMO2015_rcp85/office/Miami/2039/eplusout.sql,2026-05-17T15:17:02,10,52560,CORE_BOTTOM,1060.33,7.17,2300.83,4982.19,815.76,226600.00000001813,0.0,01-JAN-00:10,0.0,86.44274,19-SEP-14:10,86442.74,1931.51,536530.5555555985,12.31529,14-MAY-17:30,12315.29,166.37485,16-OCT-15:10,166374.85,937.32,260366.6666666875,0.16834,01-JAN-00:10,168.34,104.85127,16-OCT-14:30,104851.27,3,70.86849550200375,31.520635874675364,12.146718909946602,0.1666666666666666,1060.3333333333333,0.1666666666666666,1107.8333333333333,0.1666666666666666,7.166666666666666,0.1666666666666666,7.166666666666666,104.8581249013566,29.727027516235623,0.1683410486422979,27.729141424252965,536529.5313043803,166.3748485455178,61.247663390910986,12.31528608801508,166.3748485455178,61.247663390910986,12.31528608801508,108.86,30238.888888891302,0.0,01-JAN-00:10,0.0,18.31863,16-OCT-15:10,18318.63,1.0,277.7777777778,0.0,01-JAN-00:10,0.0,27.54867,04-DEC-07:10,27548.67,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,237.95,66097.2222222275,0.90538,16-APR-17:20,905.38,25.00379,06-JAN-09:30,25003.79,34.0,26.038040334855403,9.5,100.0,72.63338089802131,41.0,28.604307460453864,22.240783315133505,7.042569582546867,0.0094413378861036,0.0086451297571817,0.0047432083952168,27.21164731444137,24.94120248478436,23.70234781557109,26.65811302946705,25.747956727129505,24.76314966945485,26.931023072672208,25.34457960595693,24.24792783657808,51.05293539181189,44.28504227382481,23.831057439915764,4.622592105415758,89302.39165240164,27.735552632494542,10.194336946621192,0.0,0.0,0.0,0.0,0.0,0.0,27.21164731444137,24.94120248478436,23.70234781557109,4982.19,0.0,497.1343,8.3293,0.931,1,58.21,2992.1,29.7612,0.01572977,40,5157,1963.18,578.11,1269.2,666,191,0,0,174,132,0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,2040,/lustre1/g/arch_guo/freeze-and-stress/simulations/CORDEX_CMIP5_REMO2015_rcp85/office/Miami/2040/eplusout.sql,2026-05-17T15:17:06,10,52560,CORE_BOTTOM,1008.5,1.0,2226.0,4982.19,788.31,218975.0000000175,0.0,01-JAN-00:10,0.0,91.54444,18-AUG-15:10,91544.44,1901.37,528158.3333333755,12.31529,04-JUL-17:30,12315.29,169.01576,18-AUG-15:10,169015.76,905.63,251563.88888890904,0.16834,01-JAN-00:10,168.34,107.26508,18-AUG-15:10,107265.08,3,70.86849550200375,31.57008306998477,12.146718909946602,0.1666666666666666,1008.5,0.1666666666666666,1053.8333333333333,0.1666666666666666,1.0,0.1666666666666666,1.0,107.27193496412325,28.722089910355947,0.1683410486422979,28.169294033089937,528159.4353077847,169.01576419853964,60.29217298034072,12.31528608801508,169.01576419853964,60.29217298034072,12.31528608801508,105.16,29211.111111113445,0.0,01-JAN-00:10,0.0,16.09949,03-JUL-15:30,16099.49,0.47,130.555555555566,0.0,01-JAN-00:10,0.0,13.904,22-NOV-07:10,13904.0,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,239.51,66530.55555556087,0.90538,19-MAR-17:20,905.38,25.00379,03-JAN-08:10,25003.79,34.6,25.81169996194825,12.8,100.0,71.8826103500761,40.0,28.586136487396068,21.92816706488356,10.233557663132396,0.009472036098042,0.0086122302995933,0.0055283821124283,27.201950862366083,24.95904194919866,23.864462588197235,26.66755925618077,25.7548192550978,24.94463580243448,26.93071786640956,25.35693060214823,24.41000609123441,50.89884495572063,44.03928157250175,26.413085472599963,4.633639474810046,88936.87042489379,27.80183684886028,10.152610779097463,0.0,0.0,0.0,0.0,0.0,0.0,27.201950862366083,24.95904194919866,23.864462588197235,4982.19,0.0,487.8062,7.0323,0.9307,2,25.47,2876.62,29.8535,0.01540319,105,4926,1909.65,591.67,1249.7,635,168,0,0,158,102,0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,2041,/lustre1/g/arch_guo/freeze-and-stress/simulations/CORDEX_CMIP5_REMO2015_rcp85/office/Miami/2041/eplusout.sql,2026-05-17T15:17:10,10,52560,CORE_BOTTOM,926.83,2.5,2231.5,4982.19,782.84,217455.55555557297,0.0,01-JAN-00:10,0.0,87.04768,31-AUG-15:10,87047.68,1894.15,526152.7777778199,12.31529,14-MAY-17:30,12315.29,165.03195000000002,31-AUG-15:10,165031.95,899.71,249919.44444446443,0.16834,01-JAN-00:10,168.34,103.28127,31-AUG-15:10,103281.27,3,70.86849550200375,31.528808433335264,12.146718909946602,0.1666666666666666,926.8333333333331,0.1666666666666666,965.6666666666666,0.1666666666666666,2.5,0.1666666666666666,2.5,103.28811741624558,28.53414393567629,0.1683410486422979,27.505324441777,526151.4627525412,165.031946650662,60.06295236901156,12.31528608801508,165.031946650662,60.06295236901156,12.31528608801508,104.41,29002.7777777801,0.0,01-JAN-00:10,0.0,15.62977,10-OCT-15:10,15629.77,0.75,208.33333333335,0.0,01-JAN-00:10,0.0,28.27078,20-JAN-07:10,28270.78,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,238.21,66169.44444444973,0.90538,16-APR-17:20,905.38,25.00379,02-JAN-08:10,25003.79,34.3,25.722486681887364,9.2,100.0,72.8132800608828,39.0,28.044156782971264,21.978663917947227,5.625869799665343,0.0094905589786337,0.0086242753483377,0.0042226619383543,27.094956639841158,24.95486044349796,23.593903144522116,26.513176624626645,25.74272027563017,24.622282017898065,26.79958743279667,25.348790359564063,24.115457545491644,51.138550936502405,44.140168425705895,21.33708923441013,4.446011311213246,88475.76112060384,26.676067867279475,10.09997273066254,0.0,0.0,0.0,0.0,0.0,0.0,27.094956639841158,24.95486044349796,23.593903144522116,4982.19,0.0,497.2561,5.3633,0.7996,0,43.53,2862.31,29.7563,0.01548721,5,5232,1925.0,599.54,1227.1,602,176,0,0,171,134,0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,2042,/lustre1/g/arch_guo/freeze-and-stress/simulations/CORDEX_CMIP5_REMO2015_rcp85/office/Miami/2042/eplusout.sql,2026-05-17T15:17:16,10,52560,CORE_BOTTOM,973.67,1.0,2348.33,4982.19,810.54,225150.000000018,0.0,01-JAN-00:10,0.0,84.9712,20-SEP-15:10,84971.2,1924.65,534625.0000000428,12.31529,14-MAY-17:30,12315.29,161.87312,21-SEP-15:10,161873.12,929.46,258183.333333354,0.16834,01-JAN-00:10,168.34,100.12244,21-SEP-15:10,100122.44,3,70.86849550200375,31.552651445682805,12.146718909946602,0.1666666666666666,973.6666666666666,0.1666666666666666,1015.5,0.1666666666666666,1.0,0.1666666666666666,1.0,100.12928862878915,29.477593163022263,0.1683410486422979,26.978852977200926,534624.9427722564,161.87311786320555,61.03024460870508,12.31528608801508,161.87311786320555,61.03024460870508,12.31528608801508,106.92,29700.000000002376,0.0,01-JAN-00:10,0.0,15.68967,10-OCT-15:10,15689.67,0.3,83.33333333334,0.0,01-JAN-00:10,0.0,14.53764,01-DEC-07:10,14537.64,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,238.96,66377.77777778309,0.90538,02-APR-17:20,905.38,25.00379,05-JAN-09:30,25003.79,33.5,26.272298325722986,12.599999999999998,100.0,73.54355022831051,38.0,28.51638918628354,22.564613956638617,10.129556711877283,0.0094747969133801,0.0087797458281109,0.0055744831490819,27.21524884006216,24.96961466018433,23.811923824601863,26.682542559841256,25.77855703439505,24.873008793846022,26.94529345777121,25.37408584728969,24.34929407726929,51.223609327726734,44.88891555176385,27.301327721270223,4.627082578975855,89705.92089972309,27.76249547385513,10.240401929192132,0.0,0.0,0.0,0.0,0.0,0.0,27.21524884006216,24.96961466018433,23.811923824601863,4982.19,0.0,550.1547,7.4062,0.9453,1,15.03,3034.46,29.6501,0.01595176,27,5357,1908.71,580.7,1220.5,630,167,0,0,159,116,0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,2043,/lustre1/g/arch_guo/freeze-and-stress/simulations/CORDEX_CMIP5_REMO2015_rcp85/office/Miami/2043/eplusout.sql,2026-05-17T15:17:20,10,52560,CORE_BOTTOM,900.17,7.33,2473.83,4982.19,798.68,221855.5555555733,0.0,01-JAN-00:10,0.0,96.25931,25-SEP-13:00,96259.31,1911.43,530952.7777778202,12.31529,21-MAY-17:30,12315.29,177.22134,25-SEP-15:20,177221.34,912.91,253586.11111113135,0.16834,01-JAN-00:10,168.34,115.47066,25-SEP-15:20,115470.66,3,70.86849550200375,31.65845992556292,12.146718909946602,0.1666666666666666,900.1666666666666,0.1666666666666666,940.5,0.1666666666666666,7.333333333333333,0.1666666666666666,7.333333333333333,115.47751270581892,28.952687281897397,0.1683410486422979,29.536890323372557,530953.6495373523,177.2213419402353,60.61114720746031,12.31528608801508,177.2213419402353,60.61114720746031,12.31528608801508,101.16,28100.00000000225,0.0,01-JAN-00:10,0.0,19.42043,25-SEP-15:20,19420.43,1.37,380.555555555586,0.0,01-JAN-00:10,0.0,25.39917,31-JAN-07:10,25399.17,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,242.3,67305.55555556095,0.90538,21-MAY-17:20,905.38,25.00379,10-JAN-08:10,25003.79,33.9,25.54473839421613,8.2,100.0,73.96429794520547,38.0,29.280241180110792,22.019690224601817,6.196459805999782,0.0094897065998012,0.0085100521712653,0.004442937300742,27.10725362272019,24.935568561082675,23.58192873318274,26.526485582131183,25.71393743827891,24.599441339491012,26.81407103893928,25.324752999680797,24.09828701899722,51.11006656810373,43.55026182421492,22.86706822919532,4.489510213863815,87714.97368190698,26.93706128318289,10.01312484953276,0.0,0.0,0.0,0.0,0.0,0.0,27.10725362272019,24.935568561082675,23.58192873318274,4982.19,0.0,432.0034,7.7534,0.8141,2,82.67,2836.42,30.0777,0.01587704,358,5547,1805.21,539.07,1278.8,502,174,0,0,177,150,0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,2044,/lustre1/g/arch_guo/freeze-and-stress/simulations/CORDEX_CMIP5_REMO2015_rcp85/office/Miami/2044/eplusout.sql,2026-05-17T15:17:25,10,52560,CORE_BOTTOM,1025.83,1.0,2246.67,4982.19,802.42,222894.44444446225,0.0,01-JAN-00:10,0.0,87.01092999999999,05-MAY-15:20,87010.93,1915.5,532083.3333333759,12.31529,30-JUL-17:30,12315.29,163.34426000000002,05-MAY-15:20,163344.26,921.73,256036.1111111316,0.16834,01-JAN-00:10,168.34,101.59358,05-MAY-15:20,101593.58,3,70.86849550200375,31.50770650892614,12.146718909946602,0.1666666666666666,1025.8333333333333,0.1666666666666666,1066.8333333333333,0.1666666666666666,1.0,0.1666666666666666,1.0,101.6004335283799,29.232468926488146,0.1683410486422979,27.224043793799385,532083.9368142291,163.34426276279632,60.74017543541428,12.31528608801508,163.34426276279632,60.74017543541428,12.31528608801508,107.36,29822.22222222461,0.0,01-JAN-00:10,0.0,16.48737,17-OCT-15:10,16487.37,0.26,72.222222222228,0.0,01-JAN-00:10,0.0,15.26081,13-FEB-07:10,15260.81,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,237.54,65983.33333333861,0.90538,02-APR-17:20,905.38,25.00379,02-JAN-08:10,25003.79,33.6,26.10858923135464,7.2,100.0,71.59735540334856,36.0,28.833390420256407,22.14415037111328,3.3891002687708807,0.0094405913127825,0.0086679739045739,0.0034254186086581,27.148578139179627,24.96548397570783,23.705620217425416,26.567052033147288,25.76939039209967,24.74944828940068,26.85501545871716,25.367437183903743,24.233776765286542,51.12084448750043,44.36062340210243,16.660974123781443,4.51532524587195,89433.17547694266,27.0919514752317,10.209266606956923,0.0,0.0,0.0,0.0,0.0,0.0,27.148578139179627,24.96548397570783,23.705620217425416,4982.19,0.0,517.0854,6.2594,0.855,1,24.35,2984.0,29.9428,0.01550358,25,4891,1927.56,586.99,1175.3,592,171,0,0,167,123,0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,2045,/lustre1/g/arch_guo/freeze-and-stress/simulations/CORDEX_CMIP5_REMO2015_rcp85/office/Miami/2045/eplusout.sql,2026-05-17T15:17:29,10,52560,CORE_BOTTOM,971.67,4.17,2254.0,4982.19,797.07,221408.33333335107,0.0,01-JAN-00:10,0.0,88.52441,20-SEP-15:10,88524.41,1910.06,530572.2222222646,12.31529,29-MAY-17:30,12315.29,165.57525,20-SEP-15:10,165575.25,916.27,254519.4444444648,0.16834,01-JAN-00:10,168.34,103.82457,20-SEP-15:10,103824.57,3,70.86849550200375,31.50833717187545,12.146718909946602,0.1666666666666666,971.6666666666666,0.1666666666666666,1017.8333333333331,0.1666666666666666,4.166666666666666,0.1666666666666666,4.166666666666666,103.83142472288036,29.059359957035905,0.1683410486422979,27.595875659549463,530573.0268492635,165.57525395729678,60.56769712891136,12.31528608801508,165.57525395729678,60.56769712891136,12.31528608801508,106.87,29686.11111111349,0.0,01-JAN-00:10,0.0,16.297530000000002,23-OCT-15:10,16297.53,0.64,177.777777777792,0.0,01-JAN-00:10,0.0,26.00482,17-JAN-07:10,26004.82,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,237.56,65988.88888889417,0.90538,09-APR-17:20,905.38,25.00379,04-JAN-08:10,25003.79,33.6,25.922953767123285,9.5,100.0,72.88712899543378,40.0,28.922764086491828,22.145564062500547,6.508187119887752,0.0094620877606158,0.0086844163666435,0.0046791317572126,27.20405135262953,24.95387175097173,23.72819689600728,26.66069612575252,25.75415823072419,24.778096666195086,26.92807311017402,25.35401499084796,24.259672607436748,51.3230945165565,44.4502802966184,22.85075684945176,4.609751321689814,89119.13938730996,27.65850793013888,10.173417738277392,0.0,0.0,0.0,0.0,0.0,0.0,27.20405135262953,24.95387175097173,23.72819689600728,4982.19,0.0,510.1656,9.1723,0.9281,1,40.14,2932.04,29.7064,0.01557621,66,5181,1968.82,583.13,1318.9,679,183,0,0,170,131,0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,2046,/lustre1/g/arch_guo/freeze-and-stress/simulations/CORDEX_CMIP5_REMO2015_rcp85/office/Miami/2046/eplusout.sql,2026-05-17T15:17:34,10,52560,CORE_BOTTOM,941.67,6.83,2191.83,4982.19,795.0,220833.333333351,0.0,01-JAN-00:10,0.0,84.34386,31-JUL-14:10,84343.86,1908.46,530127.7777778202,12.31529,14-MAY-17:30,12315.29,162.02742999999998,31-JUL-15:10,162027.43,913.61,253780.55555557585,0.16834,01-JAN-00:10,168.34,100.4479,10-OCT-14:30,100447.9,3,70.86849550200375,31.54193300360369,12.146718909946602,0.1666666666666666,941.6666666666666,0.1666666666666666,986.5,0.1666666666666666,6.833333333333333,0.1666666666666666,6.833333333333333,100.4547494285632,28.97488479594412,0.1683410486422979,27.004572193475443,530127.3239240388,162.02743316085267,60.51681779954781,12.31528608801508,162.02743316085267,60.51681779954781,12.31528608801508,106.29,29525.000000002365,0.0,01-JAN-00:10,0.0,17.407049999999998,10-OCT-15:10,17407.05,0.62,172.22222222223598,0.0,01-JAN-00:10,0.0,21.20695,01-FEB-07:10,21206.95,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,238.62,66283.33333333864,0.90538,14-MAY-17:20,905.38,25.00379,02-JAN-08:10,25003.79,33.6,25.87513698630137,10.7,100.0,71.95040905631659,38.0,28.9361649222059,21.98212558022747,8.224561331767957,0.009476335085293,0.008613735981488,0.0044457948576102,27.204363649642996,24.947304127429792,23.653536803155674,26.65935352097409,25.743095503838937,24.681640738439945,26.928066325360906,25.345199815634363,24.17532168972252,51.01426699658602,44.07272149015061,22.16399995272714,4.6140049878476095,88815.94689629268,27.684029927085657,10.138806723321082,0.0,0.0,0.0,0.0,0.0,0.0,27.204363649642996,24.947304127429792,23.653536803155674,4982.19,0.0,485.0655,11.3238,0.9281,1,46.68,2921.1,29.9657,0.01543626,51,4915,1935.66,597.35,1403.0,674,169,0,0,169,115,0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,2047,/lustre1/g/arch_guo/freeze-and-stress/simulations/CORDEX_CMIP5_REMO2015_rcp85/office/Miami/2047/eplusout.sql,2026-05-17T15:17:39,10,52560,CORE_BOTTOM,1064.67,6.33,2390.17,4982.19,819.28,227577.777777796,0.0,01-JAN-00:10,0.0,87.79884,28-SEP-15:10,87798.84,1934.68,537411.1111111541,12.31529,21-MAY-17:30,12315.29,165.62198,28-SEP-15:10,165621.98,939.17,260880.5555555764,0.16834,01-JAN-00:10,168.34,103.8713,28-SEP-15:10,103871.3,3,70.86849550200375,31.562756900786347,12.146718909946602,0.1666666666666666,1064.6666666666663,0.1666666666666666,1108.0,0.1666666666666666,6.333333333333333,0.1666666666666666,6.333333333333333,103.8781539741092,29.78553466523258,0.1683410486422979,27.6036638680876,537411.0341183258,165.6219832085256,61.34829156601892,12.31528608801508,165.6219832085256,61.34829156601892,12.31528608801508,107.44,29844.44444444683,0.0,01-JAN-00:10,0.0,16.90752,10-OCT-15:10,16907.52,0.75,208.33333333335,0.0,01-JAN-00:10,0.0,23.80736,07-DEC-07:10,23807.36,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,239.28,66466.66666667198,0.90538,19-MAR-17:20,905.38,25.00379,05-JAN-10:30,25003.79,34.2,26.138066019786912,11.1,100.0,73.01365106544901,34.0,29.10052533769629,22.391829584163983,7.624021314586307,0.0094021041504038,0.0086509404480363,0.0042493268563704,27.20150848758492,24.947808983870186,23.819314404369443,26.6387682410945,25.756950130305057,24.889282936104603,26.91860809142985,25.352379557087623,24.36221919607556,50.8991691386354,44.31187962733116,20.93042336646804,4.608961056217463,89474.97705318569,27.653766337304777,10.21403847639106,0.0,0.0,0.0,0.0,0.0,0.0,27.20150848758492,24.947808983870186,23.819314404369443,4982.19,0.0,497.3043,9.2412,0.9186,1,40.28,3010.69,29.9808,0.01591305,52,5280,1883.62,594.55,1210.4,590,191,0,0,170,155,0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,2048,/lustre1/g/arch_guo/freeze-and-stress/simulations/CORDEX_CMIP5_REMO2015_rcp85/office/Miami/2048/eplusout.sql,2026-05-17T15:17:43,10,52560,CORE_BOTTOM,1083.83,1.0,2399.17,4982.19,820.41,227891.66666668488,0.0,01-JAN-00:10,0.0,85.92778999999999,11-SEP-15:10,85927.79,1935.5,537638.888888932,12.31529,16-JUL-17:40,12315.29,163.83535,11-SEP-15:10,163835.35,940.72,261311.111111132,0.16834,01-JAN-00:10,168.34,102.08467,11-SEP-15:10,102084.67,3,70.86849550200375,31.53972729783657,12.14671890994661,0.1666666666666666,1083.8333333333333,0.1666666666666666,1126.8333333333333,0.1666666666666666,1.0,0.1666666666666666,1.0,102.09151937841705,29.83454326100374,0.1683410486422979,27.30589143547224,537638.6100954411,163.83534861283346,61.37427055884031,12.315286088015103,163.83534861283346,61.37427055884031,12.315286088015103,108.33,30091.666666669076,0.0,01-JAN-00:10,0.0,16.06268,13-OCT-15:10,16062.68,0.28,77.77777777778401,0.0,01-JAN-00:10,0.0,10.54695,11-JAN-07:30,10546.95,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,238.55,66263.88888889419,0.90538,16-APR-17:20,905.38,25.00379,05-JAN-08:10,25003.79,33.5,26.229191400304416,12.9,100.0,72.45727739726027,38.0,28.18579677250561,22.396030891790804,10.230815539862634,0.0094582309539497,0.0086713657338973,0.0055355100343178,27.21057537297386,24.96288323303028,23.912550109866142,26.68355235893985,25.77575817303349,24.991298263578184,26.94160530212793,25.36932070303189,24.458176090264423,51.06614709297693,44.3964881320233,27.38919921579014,4.635941549229615,89863.56295515403,27.81564929537769,10.258397597620323,0.0,0.0,0.0,0.0,0.0,0.0,27.21057537297386,24.96288323303028,23.912550109866142,4982.19,0.0,527.4271,7.9241,0.9416,1,16.77,3020.45,29.8023,0.0158372,14,5206,1937.26,566.68,1256.7,589,180,0,0,169,139,0
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,2049,/lustre1/g/arch_guo/freeze-and-stress/simulations/CORDEX_CMIP5_REMO2015_rcp85/office/Miami/2049/eplusout.sql,2026-05-17T15:17:47,10,52560,CORE_BOTTOM,1146.0,1.0,2402.83,4982.19,841.12,233644.44444446312,0.0,01-JAN-00:10,0.0,88.3762,14-AUG-14:10,88376.2,1959.77,544380.555555599,12.31529,30-APR-17:30,12315.29,166.01748999999998,14-AUG-15:10,166017.49,965.5,268194.4444444659,0.16834,01-JAN-00:10,168.34,104.26681,14-AUG-15:10,104266.81,3,70.86849550200375,31.523310550318023,12.146718909946602,0.1666666666666666,1146.0,0.1666666666666666,1192.1666666666663,0.1666666666666666,1.0,0.1666666666666666,1.0,104.27365621898124,30.620586190244005,0.1683410486422979,27.669580908899608,544380.5354473235,166.01748545339763,62.14389674056203,12.31528608801508,166.01748545339763,62.14389674056203,12.31528608801508,112.41,31225.000000002496,0.0,01-JAN-00:10,0.0,17.81707,16-OCT-15:10,17817.07,0.28,77.77777777778401,0.0,01-JAN-00:10,0.0,12.01577,27-FEB-07:10,12015.77,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,238.04,66122.22222222752,0.90538,09-APR-17:20,905.38,25.00379,17-JAN-08:10,25003.79,34.0,26.39796423135464,9.1,100.0,73.3404299847793,39.0,28.836541643132545,22.657708142828103,5.706127201665309,0.0100810229963215,0.0087538411701324,0.0041632358562957,27.200960362215525,24.964323069887755,23.74967743838928,26.64271491610329,25.789919131701,24.861621527177487,26.91720866442145,25.37712110079438,24.347764590945676,51.13911316367209,44.79005850471778,20.89437741006349,4.603484240582325,90558.15763609216,27.620905443493942,10.3376892278644,0.0,0.0,0.0,0.0,0.0,0.0,27.200960362215525,24.964323069887755,23.74967743838928,4982.19,0.0,567.4565,7.5598,0.9172,1,30.13,3095.45,29.7992,0.01609041,129,5368,1996.0,568.87,1299.3,770,173,0,0,168,136,0
