scenario,building,city,climate_type,year,metric,label,metric_value,baseline_value,delta_abs,delta_std
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2038,cdd_18,Cooling degree days,811.5,685.044,126.45600000000002,0.8242630048036028
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2038,hdd_18,Heating degree days,574.75,814.103,-239.35299999999995,-1.5501576675277198
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2038,maximum_wetbulb_c,Maximum wet-bulb temperature,25.8724246643943,26.02614497464073,-0.153720310246431,-0.1199236422908187
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2038,annual_ghi_kwh_m2,Annual GHI,1998.22,1917.919,80.30100000000016,1.2639643566715235
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2038,heatwave_days,Heatwave days,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2039,annual_mean_drybulb_c,Annual mean dry-bulb temperature,17.759327435311945,17.646389079147607,0.1129383561643386,0.1390277602447862
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2039,cdd_18,Cooling degree days,709.23,685.044,24.186000000000035,0.1576487081212434
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2039,hdd_18,Heating degree days,797.3,814.103,-16.802999999999997,-0.1088237844834544
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2039,maximum_wetbulb_c,Maximum wet-bulb temperature,26.330584654927897,26.02614497464073,0.3044396802871674,0.2375061256340206
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2039,annual_ghi_kwh_m2,Annual GHI,1874.08,1917.919,-43.83899999999994,-0.6900403909306577
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2039,heatwave_days,Heatwave days,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2040,annual_mean_drybulb_c,Annual mean dry-bulb temperature,18.73184741248093,17.646389079147607,1.0854583333333243,1.336205396001873
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2040,cdd_18,Cooling degree days,762.67,685.044,77.62599999999998,0.5059802619953536
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2040,hdd_18,Heating degree days,495.26,814.103,-318.843,-2.06497065500554
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2040,maximum_wetbulb_c,Maximum wet-bulb temperature,25.59999084472656,26.02614497464073,-0.4261541299141704,-0.332460657636284
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2040,annual_ghi_kwh_m2,Annual GHI,1961.92,1917.919,44.00100000000021,0.6925903246273877
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2040,heatwave_days,Heatwave days,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2041,annual_mean_drybulb_c,Annual mean dry-bulb temperature,18.887843417047268,17.646389079147607,1.2414543378996612,1.528237366880172
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2041,cdd_18,Cooling degree days,965.64,685.044,280.596,1.8289753123289656
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2041,hdd_18,Heating degree days,641.69,814.103,-172.4129999999999,-1.116624123915124
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2041,maximum_wetbulb_c,Maximum wet-bulb temperature,26.154673805256976,26.02614497464073,0.1285288306162471,0.1002707155753864
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2041,annual_ghi_kwh_m2,Annual GHI,1956.54,1917.919,38.621000000000095,0.6079073413657481
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2041,heatwave_days,Heatwave days,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2042,annual_mean_drybulb_c,Annual mean dry-bulb temperature,17.85178843226785,17.646389079147607,0.2053993531202422,0.2528477745725515
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2042,cdd_18,Cooling degree days,655.74,685.044,-29.303999999999974,-0.1910087547665967
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2042,hdd_18,Heating degree days,709.74,814.103,-104.36299999999994,-0.6759017211240108
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2042,maximum_wetbulb_c,Maximum wet-bulb temperature,25.09999084472656,26.02614497464073,-0.9261541299141705,-0.7225315666091048
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2042,annual_ghi_kwh_m2,Annual GHI,1855.35,1917.919,-62.56899999999996,-0.9848567992002636
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2042,heatwave_days,Heatwave days,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2043,annual_mean_drybulb_c,Annual mean dry-bulb temperature,17.50193398021316,17.646389079147607,-0.144455098934447,-0.1778250502563686
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2043,cdd_18,Cooling degree days,798.75,685.044,113.70600000000002,0.7411562063025753
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2043,hdd_18,Heating degree days,980.42,814.103,166.317,1.0771436864806705
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2043,maximum_wetbulb_c,Maximum wet-bulb temperature,27.499996256005872,26.02614497464073,1.4738512813651423,1.1498130180257156
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2043,annual_ghi_kwh_m2,Annual GHI,1883.9,1917.919,-34.01899999999978,-0.535470335980974
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2043,heatwave_days,Heatwave days,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2044,annual_mean_drybulb_c,Annual mean dry-bulb temperature,18.13499524353121,17.646389079147607,0.4886061643836044,0.6014769736616535
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2044,cdd_18,Cooling degree days,777.86,685.044,92.81600000000005,0.6049914203663821
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2044,hdd_18,Heating degree days,728.59,814.103,-85.51299999999992,-0.5538206440834158
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2044,maximum_wetbulb_c,Maximum wet-bulb temperature,27.0694273211394,26.02614497464073,1.0432823464986711,0.813908186428068
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2044,annual_ghi_kwh_m2,Annual GHI,1954.47,1917.919,36.55100000000016,0.5753248552409181
