Time,PACU_VAV_BOT:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Heat Cap [W],PACU_VAV_BOT:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Heat Cap [W],PACU_VAV_BOT:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Heat Cap [W],PACU_VAV_MID:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Heat Cap [W],PACU_VAV_MID:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Heat Cap [W],PACU_VAV_TOP:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Heat Cap [W],PACU_VAV_TOP:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Tot Cool Cap [W]
16:50:00,8.636129E-01,0.000000E+00,5.240683E+00,6.699940E+04,4.580514E+04,1.371581E+00,4.781231E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.452351E+00,5.812890E+04,3.615375E+04,1.336773E+00,5.068068E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,5.100298E+00,6.542128E+04,4.335249E+04,1.794097E+00,1.300047E+03,8.636129E-01,0.000000E+00,0.000000E+00
17:00:00,8.636129E-01,0.000000E+00,5.234105E+00,6.677109E+04,4.557198E+04,1.369813E+00,4.795802E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.443511E+00,5.787514E+04,3.589413E+04,1.334757E+00,5.084675E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,5.078077E+00,6.501693E+04,4.293822E+04,1.788915E+00,1.342750E+03,8.636129E-01,0.000000E+00,0.000000E+00
17:10:00,8.636129E-01,0.000000E+00,5.226391E+00,6.649145E+04,4.528642E+04,1.368071E+00,4.810157E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.431985E+00,5.755258E+04,3.556430E+04,1.332779E+00,5.100975E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,5.051588E+00,6.452599E+04,4.243558E+04,1.783838E+00,1.384577E+03,8.636129E-01,0.000000E+00,0.000000E+00
17:20:00,8.636129E-01,0.000000E+00,5.217579E+00,6.619944E+04,4.498811E+04,1.366354E+00,4.824300E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.417967E+00,5.720198E+04,3.520555E+04,1.330836E+00,5.116978E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,5.021117E+00,6.399022E+04,4.188687E+04,1.778865E+00,1.425551E+03,8.636129E-01,0.000000E+00,0.000000E+00
17:30:00,8.636129E-01,0.000000E+00,5.206853E+00,6.588590E+04,4.466754E+04,1.364663E+00,4.838236E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.400715E+00,5.681498E+04,3.480927E+04,1.328930E+00,5.132689E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.985951E+00,6.340162E+04,4.128391E+04,1.773993E+00,1.465695E+03,8.636129E-01,0.000000E+00,0.000000E+00
17:40:00,8.636129E-01,0.000000E+00,5.193442E+00,6.554213E+04,4.431582E+04,1.362996E+00,4.851970E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.379526E+00,5.638368E+04,3.436733E+04,1.327057E+00,5.148116E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.945393E+00,6.275233E+04,4.061872E+04,1.769219E+00,1.505030E+03,8.636129E-01,0.000000E+00,0.000000E+00
17:50:00,8.636129E-01,0.000000E+00,5.176228E+00,6.515556E+04,4.392002E+04,1.361353E+00,4.865506E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.354036E+00,5.590396E+04,3.387546E+04,1.325219E+00,5.163264E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.899074E+00,6.203821E+04,3.988697E+04,1.764540E+00,1.543577E+03,8.636129E-01,0.000000E+00,0.000000E+00
18:00:00,8.636129E-01,0.000000E+00,5.153664E+00,6.470879E+04,4.346222E+04,1.359734E+00,4.878848E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.323272E+00,5.536490E+04,3.332237E+04,1.323413E+00,5.178142E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.845987E+00,6.124792E+04,3.907700E+04,1.759955E+00,1.581355E+03,8.636129E-01,0.000000E+00,0.000000E+00
18:10:00,8.636129E-01,0.000000E+00,5.123836E+00,6.408386E+04,4.282222E+04,1.358137E+00,4.892001E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.285431E+00,5.464976E+04,3.258919E+04,1.321640E+00,5.192754E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.784200E+00,6.026329E+04,3.806859E+04,1.755461E+00,1.618384E+03,8.636129E-01,0.000000E+00,0.000000E+00
18:20:00,8.636129E-01,0.000000E+00,5.084097E+00,6.334738E+04,4.206713E+04,1.356564E+00,4.904968E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.237279E+00,5.381859E+04,3.173611E+04,1.319898E+00,5.207107E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.710338E+00,5.914277E+04,3.692054E+04,1.751056E+00,1.654683E+03,8.636129E-01,0.000000E+00,0.000000E+00
18:30:00,8.636129E-01,0.000000E+00,5.033756E+00,6.249159E+04,4.118931E+04,1.355012E+00,4.917753E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.177973E+00,5.286189E+04,3.075310E+04,1.318186E+00,5.221207E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.623449E+00,5.787563E+04,3.562120E+04,1.746736E+00,1.690270E+03,8.636129E-01,0.000000E+00,0.000000E+00
18:40:00,8.636129E-01,0.000000E+00,4.972614E+00,6.151425E+04,4.018629E+04,1.353482E+00,4.930360E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.107398E+00,5.177835E+04,2.963872E+04,1.316505E+00,5.235059E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.523332E+00,5.645963E+04,3.416823E+04,1.742502E+00,1.725162E+03,8.636129E-01,0.000000E+00,0.000000E+00
18:50:00,8.636129E-01,0.000000E+00,4.905362E+00,6.046816E+04,3.911285E+04,1.351973E+00,4.942792E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.030701E+00,5.062593E+04,2.845255E+04,1.314853E+00,5.248669E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.415180E+00,5.495319E+04,3.262119E+04,1.738349E+00,1.759376E+03,8.636129E-01,0.000000E+00,0.000000E+00
19:00:00,8.636129E-01,0.000000E+00,4.837042E+00,5.941004E+04,3.802671E+04,1.350485E+00,4.955054E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.953346E+00,4.946610E+04,2.725831E+04,1.313230E+00,5.262043E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.304629E+00,5.341977E+04,3.104611E+04,1.734277E+00,1.792929E+03,8.636129E-01,0.000000E+00,0.000000E+00
19:10:00,8.636129E-01,0.000000E+00,4.771083E+00,5.845562E+04,3.704498E+04,1.349017E+00,4.967149E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.878963E+00,4.841686E+04,2.617682E+04,1.311635E+00,5.275185E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.195634E+00,5.198099E+04,2.956807E+04,1.730283E+00,1.825837E+03,8.636129E-01,0.000000E+00,0.000000E+00
19:20:00,8.636129E-01,0.000000E+00,4.711046E+00,5.756785E+04,3.613093E+04,1.347569E+00,4.979080E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.811727E+00,4.744806E+04,2.517842E+04,1.310067E+00,5.288102E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,4.092777E+00,5.061130E+04,2.816154E+04,1.726365E+00,1.858115E+03,8.636129E-01,0.000000E+00,0.000000E+00
19:30:00,8.636129E-01,0.000000E+00,4.658699E+00,5.676662E+04,3.530587E+04,1.346140E+00,4.990850E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.753592E+00,4.658167E+04,2.428570E+04,1.308527E+00,5.300797E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.998476E+00,4.933790E+04,2.685369E+04,1.722522E+00,1.889778E+03,8.636129E-01,0.000000E+00,0.000000E+00
19:40:00,8.636129E-01,0.000000E+00,4.615518E+00,5.606854E+04,3.458781E+04,1.344731E+00,5.002463E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.705995E+00,4.583389E+04,2.351526E+04,1.307012E+00,5.313276E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.914694E+00,4.818289E+04,2.566647E+04,1.718752E+00,1.920841E+03,8.636129E-01,0.000000E+00,0.000000E+00
19:50:00,8.636129E-01,0.000000E+00,4.578289E+00,5.543745E+04,3.393932E+04,1.343340E+00,5.013922E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.665282E+00,4.516358E+04,2.282480E+04,1.305523E+00,5.325543E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.838238E+00,4.711032E+04,2.456335E+04,1.715053E+00,1.951318E+03,8.636129E-01,0.000000E+00,0.000000E+00
20:00:00,8.636129E-01,0.000000E+00,4.543838E+00,5.483762E+04,3.332313E+04,1.341968E+00,5.025230E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.627776E+00,4.452936E+04,2.217170E+04,1.304059E+00,5.337604E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.765802E+00,4.608300E+04,2.350658E+04,1.711424E+00,1.981223E+03,8.636129E-01,0.000000E+00,0.000000E+00
20:10:00,8.636129E-01,0.000000E+00,4.511402E+00,5.429903E+04,3.276944E+04,1.340614E+00,5.036390E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.592517E+00,4.395900E+04,2.158388E+04,1.302620E+00,5.349461E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.696726E+00,4.513206E+04,2.252771E+04,1.707862E+00,2.010569E+03,8.636129E-01,0.000000E+00,0.000000E+00
20:20:00,8.636129E-01,0.000000E+00,4.480761E+00,5.378064E+04,3.223657E+04,1.339277E+00,5.047404E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.559248E+00,4.341103E+04,2.101926E+04,1.301205E+00,5.361121E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.630968E+00,4.421847E+04,2.158724E+04,1.704367E+00,2.039370E+03,8.636129E-01,0.000000E+00,0.000000E+00
20:30:00,8.636129E-01,0.000000E+00,4.451760E+00,5.328071E+04,3.172271E+04,1.337957E+00,5.058276E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.527787E+00,4.288341E+04,2.047571E+04,1.299814E+00,5.372586E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.568478E+00,4.334164E+04,2.068457E+04,1.700936E+00,2.067637E+03,8.636129E-01,0.000000E+00,0.000000E+00
20:40:00,8.636129E-01,0.000000E+00,4.424271E+00,5.279780E+04,3.122638E+04,1.336655E+00,5.069008E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.497989E+00,4.237451E+04,1.995148E+04,1.298445E+00,5.383861E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.509172E+00,4.250065E+04,1.981867E+04,1.697568E+00,2.095384E+03,8.636129E-01,0.000000E+00,0.000000E+00
20:50:00,8.636129E-01,0.000000E+00,4.398182E+00,5.233065E+04,3.074631E+04,1.335369E+00,5.079602E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.469724E+00,4.188285E+04,1.944507E+04,1.297099E+00,5.394950E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.452932E+00,4.169416E+04,1.898820E+04,1.694262E+00,2.122623E+03,8.636129E-01,0.000000E+00,0.000000E+00
21:00:00,8.636129E-01,0.000000E+00,4.373391E+00,5.187810E+04,3.028130E+04,1.334099E+00,5.090063E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.442874E+00,4.140713E+04,1.895509E+04,1.295775E+00,5.405858E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.399643E+00,4.092090E+04,1.819179E+04,1.691017E+00,2.149364E+03,8.636129E-01,0.000000E+00,0.000000E+00
21:10:00,8.636129E-01,0.000000E+00,4.349697E+00,5.143789E+04,2.982902E+04,1.332846E+00,5.100391E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.417198E+00,4.094461E+04,1.847876E+04,1.294473E+00,5.416587E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.349069E+00,4.017818E+04,1.742678E+04,1.687830E+00,2.175619E+03,8.636129E-01,0.000000E+00,0.000000E+00
21:20:00,8.636129E-01,0.000000E+00,4.326990E+00,5.100880E+04,2.938819E+04,1.331608E+00,5.110590E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.392599E+00,4.049422E+04,1.801492E+04,1.293192E+00,5.427143E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.301013E+00,3.946379E+04,1.669083E+04,1.684701E+00,2.201399E+03,8.636129E-01,0.000000E+00,0.000000E+00
21:30:00,8.636129E-01,0.000000E+00,4.305184E+00,5.058983E+04,2.895777E+04,1.330386E+00,5.120662E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.368961E+00,4.005464E+04,1.756221E+04,1.291932E+00,5.437528E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.255284E+00,3.877561E+04,1.598172E+04,1.681629E+00,2.226715E+03,8.636129E-01,0.000000E+00,0.000000E+00
21:40:00,8.636129E-01,0.000000E+00,4.284198E+00,5.018011E+04,2.853690E+04,1.329178E+00,5.130610E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.346195E+00,3.962487E+04,1.711964E+04,1.290691E+00,5.447748E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.211722E+00,3.811180E+04,1.529765E+04,1.678611E+00,2.251576E+03,8.636129E-01,0.000000E+00,0.000000E+00
21:50:00,8.636129E-01,0.000000E+00,4.263941E+00,4.977858E+04,2.812444E+04,1.327986E+00,5.140434E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.324233E+00,3.920416E+04,1.668639E+04,1.289471E+00,5.457804E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.170138E+00,3.747025E+04,1.463642E+04,1.675648E+00,2.275994E+03,8.636129E-01,0.000000E+00,0.000000E+00
22:00:00,8.636129E-01,0.000000E+00,4.244317E+00,4.938418E+04,2.771934E+04,1.326808E+00,5.150139E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.302968E+00,3.879129E+04,1.626124E+04,1.288270E+00,5.467701E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,3.130328E+00,3.684868E+04,1.399571E+04,1.672737E+00,2.299978E+03,8.636129E-01,0.000000E+00,0.000000E+00
22:10:00,8.636129E-01,0.000000E+00,3.555165E+00,4.197502E+04,1.960288E+04,1.190425E+00,6.273871E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,2.743591E+00,3.259438E+04,9.430519E+03,1.158299E+00,6.538572E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,2.591941E+00,3.084999E+04,7.420244E+03,1.392731E+00,4.607024E+03,8.636129E-01,0.000000E+00,0.000000E+00
22:20:00,8.636129E-01,0.000000E+00,2.930927E+00,3.533574E+04,1.231545E+04,1.054242E+00,6.038374E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,2.187907E+00,2.641598E+04,2.661833E+03,1.028534E+00,5.891130E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,2.060589E+00,2.490263E+04,9.462203E+02,1.192082E+00,6.260225E+03,8.636129E-01,0.000000E+00,0.000000E+00
22:30:00,8.636129E-01,0.000000E+00,2.363864E+00,2.901055E+04,5.438008E+03,9.182559E-01,5.259489E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,1.661559E+00,2.032032E+04,0.000000E+00,8.989708E-01,5.149030E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,1.535988E+00,1.878699E+04,0.000000E+00,1.021590E+00,5.851356E+03,8.636129E-01,0.000000E+00,0.000000E+00
22:40:00,8.636129E-01,0.000000E+00,1.808500E+00,2.237494E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,1.178456E+00,1.437575E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,1.059427E+00,1.291684E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
22:50:00,8.636129E-01,0.000000E+00,1.362407E+00,1.667467E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,1.042817E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,1.042817E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
23:00:00,8.636129E-01,0.000000E+00,1.041293E+00,1.245159E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,1.032693E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,1.032693E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
23:10:00,8.636129E-01,0.000000E+00,1.165097E+00,1.382248E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,1.022568E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,1.022568E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
23:20:00,8.636129E-01,0.000000E+00,1.229411E+00,1.458350E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,1.012444E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,1.012444E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
23:30:00,8.636129E-01,0.000000E+00,1.243540E+00,1.464840E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,1.002319E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,1.002319E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
23:40:00,8.636129E-01,0.000000E+00,1.255264E+00,1.467858E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,9.921948E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,9.921948E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
23:50:00,8.636129E-01,0.000000E+00,1.269218E+00,1.473880E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,9.820704E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,9.820704E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
24:00:00,8.636129E-01,0.000000E+00,1.279621E+00,1.474913E+04,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,9.719460E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00,8.636129E-01,0.000000E+00,8.636129E-01,9.719460E+03,0.000000E+00,8.636129E-01,4.946511E+03,8.636129E-01,0.000000E+00,0.000000E+00
Coinc Peak   ,1.612505E+00,5.260668E+00,6.284222E+03,6.856147E+04,1.714610E+00,4.466653E+00,6.538572E+03,5.938068E+04,2.709034E+00,5.158379E+00,6.430723E+03,6.716232E+04
NonCoinc Peak,1.612505E+00,5.904373E+00,6.284222E+03,6.856147E+04,1.714610E+00,5.204532E+00,6.538572E+03,5.938068E+04,2.542423E+00,5.526545E+00,6.430723E+03,6.716232E+04
