scenario,building,city,year,sql_path,extracted_at,interval_minutes,time_rows,representative_zone,abups_occupied_cooling_not_met_hours,abups_occupied_heating_not_met_hours,abups_time_not_comfortable_simple_ashrae55_hours,conditioned_building_area_m2,cooling_electricity_annual_gj,cooling_electricity_annual_kwh,cooling_electricity_min_kw,cooling_electricity_min_timestamp,cooling_electricity_min_w,cooling_electricity_peak_kw,cooling_electricity_peak_timestamp,cooling_electricity_peak_w,electricity_facility_annual_gj,electricity_facility_annual_kwh,electricity_facility_min_kw,electricity_facility_min_timestamp,electricity_facility_min_w,electricity_facility_peak_kw,electricity_facility_peak_timestamp,electricity_facility_peak_w,electricity_hvac_annual_gj,electricity_hvac_annual_kwh,electricity_hvac_min_kw,electricity_hvac_min_timestamp,electricity_hvac_min_w,electricity_hvac_peak_kw,electricity_hvac_peak_timestamp,electricity_hvac_peak_w,environment_period_index,facility_building_electricity_demand_rate_max_kw,facility_building_electricity_demand_rate_mean_kw,facility_building_electricity_demand_rate_min_kw,facility_cooling_setpoint_not_met_occupied_time_max_timestep_hours,facility_cooling_setpoint_not_met_occupied_time_total_hours,facility_cooling_setpoint_not_met_time_max_timestep_hours,facility_cooling_setpoint_not_met_time_total_hours,facility_heating_setpoint_not_met_occupied_time_max_timestep_hours,facility_heating_setpoint_not_met_occupied_time_total_hours,facility_heating_setpoint_not_met_time_max_timestep_hours,facility_heating_setpoint_not_met_time_total_hours,facility_hvac_electricity_demand_rate_max_kw,facility_hvac_electricity_demand_rate_mean_kw,facility_hvac_electricity_demand_rate_min_kw,facility_purchased_electricity_energy_peak_timestep_kwh,facility_purchased_electricity_energy_total_kwh,facility_purchased_electricity_rate_max_kw,facility_purchased_electricity_rate_mean_kw,facility_purchased_electricity_rate_min_kw,facility_total_electricity_demand_rate_max_kw,facility_total_electricity_demand_rate_mean_kw,facility_total_electricity_demand_rate_min_kw,fans_electricity_annual_gj,fans_electricity_annual_kwh,fans_electricity_min_kw,fans_electricity_min_timestamp,fans_electricity_min_w,fans_electricity_peak_kw,fans_electricity_peak_timestamp,fans_electricity_peak_w,heating_electricity_annual_gj,heating_electricity_annual_kwh,heating_electricity_min_kw,heating_electricity_min_timestamp,heating_electricity_min_w,heating_electricity_peak_kw,heating_electricity_peak_timestamp,heating_electricity_peak_w,interior_equipment_electricity_annual_gj,interior_equipment_electricity_annual_kwh,interior_equipment_electricity_min_kw,interior_equipment_electricity_min_timestamp,interior_equipment_electricity_min_w,interior_equipment_electricity_peak_kw,interior_equipment_electricity_peak_timestamp,interior_equipment_electricity_peak_w,interior_lights_electricity_annual_gj,interior_lights_electricity_annual_kwh,interior_lights_electricity_min_kw,interior_lights_electricity_min_timestamp,interior_lights_electricity_min_w,interior_lights_electricity_peak_kw,interior_lights_electricity_peak_timestamp,interior_lights_electricity_peak_w,outdoor_drybulb_c_max,outdoor_drybulb_c_mean,outdoor_drybulb_c_min,outdoor_rh_pct_max,outdoor_rh_pct_mean,outdoor_rh_pct_min,outdoor_wetbulb_c_max,outdoor_wetbulb_c_mean,outdoor_wetbulb_c_min,rep_zone_humidity_ratio_max,rep_zone_humidity_ratio_mean,rep_zone_humidity_ratio_min,rep_zone_mean_air_temp_c_max,rep_zone_mean_air_temp_c_mean,rep_zone_mean_air_temp_c_min,rep_zone_mean_radiant_temp_c_max,rep_zone_mean_radiant_temp_c_mean,rep_zone_mean_radiant_temp_c_min,rep_zone_operative_temp_c_max,rep_zone_operative_temp_c_mean,rep_zone_operative_temp_c_min,rep_zone_rh_pct_max,rep_zone_rh_pct_mean,rep_zone_rh_pct_min,rep_zone_sensible_cooling_energy_peak_timestep_kwh,rep_zone_sensible_cooling_energy_total_kwh,rep_zone_sensible_cooling_rate_max_kw,rep_zone_sensible_cooling_rate_mean_kw,rep_zone_sensible_cooling_rate_min_kw,rep_zone_sensible_heating_energy_peak_timestep_kwh,rep_zone_sensible_heating_energy_total_kwh,rep_zone_sensible_heating_rate_max_kw,rep_zone_sensible_heating_rate_mean_kw,rep_zone_sensible_heating_rate_min_kw,rep_zone_thermostat_air_temp_c_max,rep_zone_thermostat_air_temp_c_mean,rep_zone_thermostat_air_temp_c_min,total_building_area_m2,unconditioned_building_area_m2,annual_edh_c_h,daily_edh_max_k_h,delta_t_max_k,daily_edh_exceed_6kh_count,hdd_18,cdd_18,summer_mean_drybulb_c,outdoor_humidity_ratio_mean,high_wetbulb_hours,high_rh_hours,annual_ghi_kwh_m2,summer_ghi_kwh_m2,peak_ghi_w_m2,extreme_solar_hours,hot_days_30c,hot_days_35c,heatwave_days,hot_nights,max_consec_hot_days_30c,max_consec_hot_days_35c
CMIP6_CNRM_ssp245,office,Miami,2042,/lustre1/g/arch_guo/freeze-and-stress/simulations/CMIP6_CNRM_ssp245/office/Miami/2042/eplusout.sql,2026-05-17T15:16:05,10,52560,CORE_BOTTOM,983.67,4.33,1822.33,4982.19,753.19,209219.4444444612,0.0,01-JAN-00:10,0.0,91.734,10-AUG-15:10,91734.0,1857.62,516005.5555555968,12.31754,21-MAY-17:20,12317.54,169.30204,10-AUG-15:10,169302.04,870.11,241697.2222222416,0.16834,01-JAN-00:10,168.34,107.55136,10-AUG-15:10,107551.36,3,66.9528152607993,31.30903066964109,12.14671890994662,0.1666666666666666,983.6666666666666,0.1666666666666666,1026.5,0.1666666666666666,4.333333333333333,0.1666666666666666,4.333333333333333,107.558207793541,27.595630967215115,0.1683410486422979,28.21700617132624,516004.8359388603,169.30203702795745,58.90466163685621,12.317536224873416,169.30203702795745,58.90466163685621,12.317536224873416,104.59,29052.777777780106,0.0,01-JAN-00:10,0.0,15.07587,31-AUG-15:20,15075.87,0.64,177.777777777792,0.0,01-JAN-00:10,0.0,22.8475,06-JAN-07:10,22847.5,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,231.28,64244.44444444958,0.90538,28-MAY-17:20,905.38,21.655240000000003,30-NOV-17:00,21655.24,35.2,25.74427891933029,9.5,86.0,68.81175799086758,49.0,28.2367793295638,21.40199143294116,7.739214079221376,0.009423328531495,0.0086182867258365,0.0055365501546046,27.19625723997395,24.948096166555825,23.582262740631283,26.64255946301317,25.746128410991965,24.607054826641345,26.914257931094987,25.347112288773896,24.101876574110875,50.93817178336197,44.12868197044124,27.320889090867656,4.600431524873819,88944.62467949252,27.60258914924291,10.1534959679786,0.0,0.0,0.0,0.0,0.0,0.0,27.19625723997395,24.948096166555825,23.582262740631283,4982.19,0.0,484.9777,8.8214,0.9143,1,42.77,2869.45,29.5907,0.01453703,32,4240,2001.42,583.96,936.9,466,157,1,0,161,48,1
CMIP6_CNRM_ssp245,office,Miami,2043,/lustre1/g/arch_guo/freeze-and-stress/simulations/CMIP6_CNRM_ssp245/office/Miami/2043/eplusout.sql,2026-05-17T15:16:10,10,52560,CORE_BOTTOM,835.67,6.5,2045.83,4982.19,725.56,201544.44444446056,0.0,01-JAN-00:10,0.0,88.18333,10-AUG-15:10,88183.33,1824.64,506844.444444485,12.31739,21-MAY-17:20,12317.39,164.83839,10-AUG-15:20,164838.39,837.17,232547.2222222408,0.16834,01-JAN-00:10,168.34,103.08771,10-AUG-15:20,103087.71,3,66.79704906260939,31.30764770308419,12.146718909946616,0.1666666666666666,835.6666666666666,0.1666666666666666,872.0,0.1666666666666666,6.5,0.1666666666666666,6.5,103.09456221990476,26.551208646767908,0.1683410486422979,27.473065242386863,506843.5816247044,164.8383914543212,57.85885634985209,12.317386271300254,164.8383914543212,57.85885634985209,12.317386271300254,98.34,27316.66666666885,0.0,01-JAN-00:10,0.0,14.09683,10-AUG-15:20,14096.83,1.58,438.888888888924,0.0,01-JAN-00:10,0.0,31.29938,28-JAN-07:10,31299.38,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,231.23,64230.55555556069,0.90538,29-MAY-17:20,905.38,21.52871,22-NOV-17:00,21528.71,34.5,24.9130450913242,8.4,90.0,72.09786910197869,51.0,28.429695691767183,21.163573832829083,7.040072696039113,0.0094552269293159,0.0084946170652823,0.0052096485200805,27.20226245347099,24.94168657254785,23.324727857708066,26.63761860869729,25.70369387700752,24.30368354723413,26.916919883460263,25.322690224777688,23.8223711594288,51.21453240776239,43.51852069293548,26.824857297993304,4.621100853961589,86980.81583357419,27.72660512376953,9.929316875978788,0.0,0.0,0.0,0.0,0.0,0.0,27.20226245347099,24.94168657254785,23.324727857708066,4982.19,0.0,469.3542,8.7457,0.9169,1,88.28,2611.48,29.1885,0.01471115,18,5446,1975.77,571.97,936.3,385,145,0,0,141,66,0
CMIP6_CNRM_ssp245,office,Miami,2044,/lustre1/g/arch_guo/freeze-and-stress/simulations/CMIP6_CNRM_ssp245/office/Miami/2044/eplusout.sql,2026-05-17T15:16:16,10,52560,CORE_BOTTOM,945.17,1.17,2358.0,4982.19,802.77,222991.6666666845,0.0,01-JAN-00:10,0.0,89.75375,18-AUG-15:10,89753.75,1906.72,529644.4444444869,12.31533,02-JUL-17:20,12315.33,166.81238000000002,21-AUG-15:10,166812.38,919.0,255277.7777777982,0.16834,01-JAN-00:10,168.34,105.0617,21-AUG-15:10,105061.7,3,67.10534746003621,31.315883943257848,12.146718909946616,0.1666666666666666,945.1666666666666,0.1666666666666666,986.6666666666666,0.1666666666666666,1.1666666666666663,0.1666666666666666,1.1666666666666663,105.06855450531056,29.14589981755912,0.1683410486422979,27.80206395662116,529645.2257447565,166.81238373972695,60.46178376081696,12.315332988031358,166.81238373972695,60.46178376081696,12.315332988031358,104.13,28925.000000002317,0.0,01-JAN-00:10,0.0,15.08733,21-AUG-15:20,15087.33,0.41,113.888888888898,0.0,01-JAN-00:10,0.0,12.74876,05-JAN-07:10,12748.76,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,231.49,64302.777777782925,0.90538,02-JUL-17:20,905.38,21.90063,14-NOV-17:00,21900.63,34.5,25.94508847031964,13.3,96.0,75.24458713850836,55.0,28.51925381067945,22.52785966143457,12.072209532969456,0.0094209979754059,0.0087718476435722,0.0062763333529772,27.000422953954622,24.959999795181915,23.75431739705309,26.41459926917347,25.75795840358893,24.811929206436968,26.702683532850514,25.358979099385422,24.289527323889157,51.1111211395999,44.87715396956274,29.902240874538844,4.4100632558870965,89064.0438882845,26.460379535322577,10.167128297749374,0.0,0.0,0.0,0.0,0.0,0.0,27.000422953954622,24.959999795181915,23.75431739705309,4982.19,0.0,508.2696,5.3889,0.7027,0,21.89,2921.81,29.3907,0.01606339,92,6223,1939.54,581.06,973.4,429,160,0,0,158,62,0
CMIP6_CNRM_ssp245,office,Miami,2045,/lustre1/g/arch_guo/freeze-and-stress/simulations/CMIP6_CNRM_ssp245/office/Miami/2045/eplusout.sql,2026-05-17T15:16:19,10,52560,CORE_BOTTOM,882.33,0.0,2092.17,4982.19,766.1,212805.5555555726,0.0,01-JAN-00:10,0.0,83.27672,11-AUG-15:20,83276.72,1867.69,518802.7777778193,12.31929,07-MAY-17:30,12319.29,159.07887,14-AUG-15:10,159078.87,880.21,244502.7777777973,0.16834,01-JAN-00:10,168.34,97.32819,14-AUG-15:10,97328.19,3,66.84475936123272,31.30822458545193,12.148885743261602,0.1666666666666666,882.3333333333333,0.1666666666666666,920.5,0.0,0.0,0.0,0.0,97.33504049078148,27.91595529252342,0.1683410486422979,26.51314495419965,518803.8157310641,159.07886972519788,59.22417987797535,12.319290094669457,159.07886972519788,59.22417987797535,12.319290094669457,102.2,28388.88888889116,0.0,01-JAN-00:10,0.0,13.95618,25-SEP-15:10,13956.18,0.22,61.111111111116,0.0,01-JAN-00:10,0.0,9.84766,26-JAN-07:20,9847.66,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,231.25,64236.111111116246,0.90755,07-MAY-17:20,907.55,21.34568,24-NOV-17:00,21345.68,34.4,25.716677130898024,11.9,90.0,73.1597792998478,50.0,28.072505201351685,22.023352821804878,10.450888076928257,0.00944888418286,0.0087173935985317,0.0059619095690727,27.04466859718917,24.96385826617372,23.654413385767256,26.47532923584269,25.752212318789987,24.784484568439417,26.75467228069676,25.35803529248185,24.230587815648427,51.0339263060299,44.65683266112256,29.621805015773123,4.481215283518307,88650.00856019778,26.887291701109845,10.119863990890158,0.0,0.0,0.0,0.0,0.0,0.0,27.04466859718917,24.96385826617372,23.654413385767256,4982.19,0.0,492.9777,4.4923,0.7547,0,14.99,2831.67,29.0559,0.01538306,23,5602,1956.31,568.83,981.5,369,153,0,0,159,41,0
CMIP6_CNRM_ssp245,office,Miami,2046,/lustre1/g/arch_guo/freeze-and-stress/simulations/CMIP6_CNRM_ssp245/office/Miami/2046/eplusout.sql,2026-05-17T15:16:24,10,52560,CORE_BOTTOM,819.0,8.17,2056.33,4982.19,734.26,203961.11111112745,0.0,01-JAN-00:10,0.0,93.24726,21-AUG-14:10,93247.26,1833.02,509172.2222222629,12.31533,21-MAY-17:20,12315.33,171.74578,21-AUG-15:20,171745.78,845.43,234841.66666668543,0.16834,01-JAN-00:10,168.34,110.10889,21-AUG-14:10,110108.89,3,67.62575640896172,31.311727536599975,12.14671890994661,0.1666666666666666,819.0,0.1666666666666666,858.6666666666666,0.1666666666666666,8.166666666666666,0.1666666666666666,8.166666666666666,110.1157438756059,26.81310667600576,0.1683410486422979,28.624297085806703,509173.5477024262,171.74578251484024,58.12483421260573,12.315332988031358,171.74578251484024,58.12483421260573,12.315332988031358,98.43,27341.66666666885,0.0,01-JAN-00:10,0.0,16.471790000000002,21-AUG-15:20,16471.79,1.05,291.66666666669,0.0,01-JAN-00:10,0.0,28.00657,30-JAN-07:10,28006.57,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,231.36,64266.66666667181,0.90538,16-APR-17:20,905.38,21.76105,31-MAR-07:10,21761.05,34.7,25.10874143835616,10.5,96.0,73.00965563165906,52.0,28.59932213495088,21.44480875453644,8.40215503534395,0.0094947357017746,0.008595638622832,0.0053451143537734,27.09119791252334,24.95005124452548,23.688918511368666,26.50805926384726,25.715512611596544,24.737221788559143,26.796573116676026,25.33278192806101,24.21945168431372,51.48138626744523,44.00258747692792,27.095217971785875,4.454474154022517,87228.43558596917,26.7268449241351,9.957583971001046,0.0,0.0,0.0,0.0,0.0,0.0,27.09119791252334,24.95005124452548,23.688918511368666,4982.19,0.0,461.1823,8.1569,0.7966,1,59.65,2654.28,29.3306,0.01495806,74,5553,1941.29,573.73,993.7,398,139,0,0,143,41,0
CMIP6_CNRM_ssp245,office,Miami,2047,/lustre1/g/arch_guo/freeze-and-stress/simulations/CMIP6_CNRM_ssp245/office/Miami/2047/eplusout.sql,2026-05-17T15:16:31,10,52560,CORE_BOTTOM,992.0,10.17,2185.67,4982.19,777.88,216077.77777779507,0.0,01-JAN-00:10,0.0,89.83641,31-AUG-15:20,89836.41,1881.05,522513.88888893067,12.31533,09-JUL-17:20,12315.33,168.4921,31-AUG-15:20,168492.1,893.51,248197.22222224207,0.16834,01-JAN-00:10,168.34,106.74142,31-AUG-15:20,106741.42,3,66.90392308904472,31.3100465774612,12.146718909946616,0.1666666666666666,992.0,0.1666666666666666,1036.6666666666663,0.1666666666666666,10.166666666666666,0.1666666666666666,10.166666666666666,106.74826978679648,28.33756787830409,0.1683410486422979,28.08201650353548,522513.102632504,168.49209902121288,59.64761445576529,12.315332988031358,168.49209902121288,59.64761445576529,12.315332988031358,102.83,28563.88888889117,0.0,01-JAN-00:10,0.0,16.14583,29-AUG-15:20,16145.83,1.12,311.11111111113604,0.0,01-JAN-00:10,0.0,23.71684,28-FEB-07:10,23716.84,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,231.31,64252.77777778292,0.90538,02-JUL-17:20,905.38,21.6648,24-NOV-17:00,21664.8,34.5,25.61273116438356,7.9,93.0,73.13292427701674,55.0,28.32911526662901,21.919102880198302,6.3276466316162,0.0094895406749023,0.0086369024515999,0.0052498656199208,26.97140147120928,24.936226043664742,23.65204993514271,26.38941186107884,25.71872114980184,24.69351853763758,26.67533380342068,25.327473596733288,24.178451996983437,51.22361622725033,44.26775473039751,26.536220529601177,4.349423938516238,88013.68603073695,26.09654363109743,10.047224432732529,0.0,0.0,0.0,0.0,0.0,0.0,26.97140147120928,24.936226043664742,23.65204993514271,4982.19,0.0,463.5283,4.1463,0.6753,0,76.98,2855.77,29.5504,0.01540392,12,5586,1948.26,585.57,926.8,447,152,0,0,156,72,0
CMIP6_CNRM_ssp245,office,Miami,2048,/lustre1/g/arch_guo/freeze-and-stress/simulations/CMIP6_CNRM_ssp245/office/Miami/2048/eplusout.sql,2026-05-17T15:16:36,10,52560,CORE_BOTTOM,901.5,9.0,2376.0,4982.19,777.23,215897.2222222395,0.0,01-JAN-00:10,0.0,88.16353,28-AUG-14:10,88163.53,1878.24,521733.3333333751,12.31751,30-JUL-17:30,12317.51,164.52876,28-AUG-15:20,164528.76,890.72,247422.222222242,0.16834,01-JAN-00:10,168.34,102.77808,28-AUG-15:20,102778.08,3,66.59109550070816,31.30931983301036,12.146718909946616,0.1666666666666666,901.5,0.1666666666666666,941.6666666666666,0.1666666666666666,9.0,0.1666666666666666,9.0,102.78493426863388,28.249124464819307,0.1683410486422979,27.421460583841714,521731.97204898775,164.5287635030503,59.55844429782966,12.317510894307109,164.5287635030503,59.55844429782966,12.317510894307109,100.79,27997.222222224464,0.0,01-JAN-00:10,0.0,14.18718,11-SEP-15:10,14187.18,1.01,280.555555555578,0.0,01-JAN-00:10,0.0,19.14413,23-FEB-07:10,19144.13,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,231.29,64247.22222222736,0.90538,02-JUL-17:20,905.38,21.41619,05-DEC-17:00,21416.19,33.6,25.51419805936073,10.9,91.0,73.57102359208524,50.0,28.785455629885387,21.928093919715035,9.50405973983755,0.0094130641452832,0.0085948580995808,0.0059750028742663,27.148610420266813,24.93585576888369,23.63554234003381,26.60289178503343,25.719958006034357,24.6778153084959,26.87132759956239,25.327906887459022,24.162174139062508,51.0344396618528,43.99130772751398,29.20668914415924,4.482918591651003,88010.859190166,26.89751154990601,10.046901734037217,0.0,0.0,0.0,0.0,0.0,0.0,27.148610420266813,24.93585576888369,23.63554234003381,4982.19,0.0,447.3761,9.3982,0.8713,1,57.83,2800.56,29.4177,0.01558149,88,5699,1923.9,591.64,854.7,268,170,0,0,160,98,0
CMIP6_CNRM_ssp245,office,Miami,2049,/lustre1/g/arch_guo/freeze-and-stress/simulations/CMIP6_CNRM_ssp245/office/Miami/2049/eplusout.sql,2026-05-17T15:16:41,10,52560,CORE_BOTTOM,990.33,2.17,2445.83,4982.19,802.18,222827.7777777956,0.0,01-JAN-00:10,0.0,91.28163,18-SEP-15:10,91281.63,1906.12,529477.7777778201,12.31754,04-JUL-17:20,12317.54,169.33019000000002,18-SEP-15:10,169330.19,918.59,255163.8888889093,0.16834,01-JAN-00:10,168.34,107.57951,18-SEP-15:10,107579.51,3,66.6796158239192,31.30986762560959,12.146718909946616,0.1666666666666666,990.3333333333331,0.1666666666666666,1030.3333333333333,0.1666666666666666,2.1666666666666665,0.1666666666666666,2.1666666666666665,107.58636052651802,29.132876371760585,0.1683410486422979,28.22169829348907,529478.4374169627,169.33018976093442,60.44274399737017,12.317540048915788,169.33018976093442,60.44274399737017,12.317540048915788,104.12,28922.222222224536,0.0,01-JAN-00:10,0.0,15.46617,18-SEP-15:10,15466.17,0.6,166.66666666668,0.0,01-JAN-00:10,0.0,11.86216,05-JAN-07:30,11862.16,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,231.3,64250.00000000514,0.90538,02-APR-17:20,905.38,21.5577,01-DEC-17:00,21557.7,34.2,25.82926084474886,11.3,96.0,75.16705669710807,55.0,28.337276805083064,22.411511946193077,10.06308827362485,0.0094702784299214,0.0087401459994452,0.0063457499924902,27.205662330371048,24.95607967607136,23.759212087219037,26.642321481071388,25.75015393498388,24.8123129991172,26.920821825872416,25.35311680552762,24.29261950895513,51.11313166472298,44.71862296868496,31.0889828871379,4.575518065693318,88837.67733525347,27.453108394159905,10.141287367038068,0.0,0.0,0.0,0.0,0.0,0.0,27.205662330371048,24.95607967607136,23.759212087219037,4982.19,0.0,500.2083,8.6278,0.9208,1,31.2,2888.87,29.4982,0.01600707,83,6101,1938.49,578.9,983.8,359,171,0,0,170,67,0
CMIP6_CNRM_ssp245,office,Miami,2050,/lustre1/g/arch_guo/freeze-and-stress/simulations/CMIP6_CNRM_ssp245/office/Miami/2050/eplusout.sql,2026-05-17T15:16:44,10,52560,CORE_BOTTOM,1052.67,3.83,2098.5,4982.19,811.36,225377.7777777958,0.0,01-JAN-00:10,0.0,91.14885,09-AUG-15:20,91148.85,1919.02,533061.1111111537,12.31533,30-JUL-17:20,12315.33,167.26873,09-AUG-15:20,167268.73,931.55,258763.8888889096,0.16834,01-JAN-00:10,168.34,105.51805,09-AUG-15:20,105518.05,3,66.68148447965174,31.30759911803275,12.14671890994661,0.1666666666666666,1052.6666666666663,0.1666666666666666,1096.1666666666663,0.1666666666666666,3.833333333333333,0.1666666666666666,3.833333333333333,105.52490244275889,29.54402489401938,0.1683410486422979,27.87812194619588,533060.2263455767,167.26873167717525,60.85162401205213,12.315332988031356,167.26873167717525,60.85162401205213,12.315332988031356,107.82,29950.000000002397,0.0,01-JAN-00:10,0.0,14.05465,11-SEP-15:10,14054.65,0.68,188.888888888904,0.0,01-JAN-00:10,0.0,20.73309,25-JAN-07:10,20733.09,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,231.23,64230.55555556069,0.90538,29-MAY-17:20,905.38,21.25699,06-NOV-17:00,21256.99,35.1,26.17655060882801,9.5,85.0,71.30658295281583,53.0,29.03427234007628,22.16195791929185,7.918484738901051,0.009414282174289,0.0086950396362826,0.0056435282714473,27.203590178081758,24.954043357209198,23.74591965811432,26.63796115954662,25.761332579374702,24.796199783323416,26.91878168233864,25.357687968291945,24.277954198000806,50.90033666441589,44.50552761039084,28.197386379321248,4.630265170641434,89523.86502321559,27.7815910238486,10.219619294887622,0.0,0.0,0.0,0.0,0.0,0.0,27.203590178081758,24.954043357209198,23.74591965811432,4982.19,0.0,537.1883,9.2905,0.9188,1,45.51,3029.99,30.1686,0.01548143,127,5131,1967.21,570.83,947.7,319,178,1,0,176,154,1
CMIP6_CNRM_ssp245,office,Miami,2051,/lustre1/g/arch_guo/freeze-and-stress/simulations/CMIP6_CNRM_ssp245/office/Miami/2051/eplusout.sql,2026-05-17T15:16:50,10,52560,CORE_BOTTOM,1030.83,4.33,2361.83,4982.19,815.15,226430.5555555737,0.0,01-JAN-00:10,0.0,87.13775,24-JUL-15:20,87137.75,1920.1,533361.1111111537,12.31533,16-JUL-17:20,12315.33,163.79563000000002,24-JUL-15:20,163795.63,932.53,259036.11111113185,0.16834,01-JAN-00:10,168.34,102.04495,24-JUL-15:20,102044.95,3,66.87277514379332,31.311167870021663,12.14671890994661,0.1666666666666666,1030.8333333333333,0.1666666666666666,1077.3333333333333,0.1666666666666666,4.333333333333333,0.1666666666666666,4.333333333333333,102.05180309839676,29.57488749995702,0.1683410486422979,27.29927205546886,533361.8450410133,163.79563233281317,60.88605536997869,12.315332988031356,163.79563233281317,60.88605536997869,12.315332988031356,105.07,29186.111111113445,0.0,01-JAN-00:10,0.0,14.07954,24-JUL-15:30,14079.54,0.62,172.22222222223598,0.0,01-JAN-00:10,0.0,21.74276,09-JAN-07:10,21742.76,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,231.35,64263.88888889403,0.90538,02-JUL-17:20,905.38,21.66756,17-NOV-17:00,21667.56,35.0,26.25648306697108,11.5,91.0,73.57961377473364,51.0,28.961862893964582,22.580763395163263,9.144591968890092,0.009438925519461,0.0087597726240606,0.0056375711841954,27.2124107952408,24.958973808228997,23.823328864098837,26.679981716230863,25.764183716002822,24.880971469036943,26.942393465265447,25.36157876211591,24.36089898641135,51.08144450981955,44.83720194069999,28.09825992471108,4.626000027091979,89418.72971438829,27.75600016255187,10.2076175473046,0.0,0.0,0.0,0.0,0.0,0.0,27.2124107952408,24.958973808228997,23.823328864098837,4982.19,0.0,537.717,7.6349,0.9424,1,35.5,3049.06,30.0597,0.01601785,101,5638,1896.57,580.91,921.6,281,166,1,0,168,104,1
CMIP6_CNRM_ssp245,office,Miami,2052,/lustre1/g/arch_guo/freeze-and-stress/simulations/CMIP6_CNRM_ssp245/office/Miami/2052/eplusout.sql,2026-05-17T15:16:55,10,52560,CORE_BOTTOM,947.83,9.17,2137.5,4982.19,769.82,213838.888888906,0.0,01-JAN-00:10,0.0,91.98422,11-SEP-15:10,91984.22,1872.79,520219.44444448606,12.31533,18-JUN-17:20,12315.33,170.55885,11-SEP-15:10,170558.85,885.3,245916.66666668636,0.16834,01-JAN-00:10,168.34,108.80817,11-SEP-15:10,108808.17,3,66.98009321116348,31.308492336639397,12.146718909946616,0.1666666666666666,947.8333333333331,0.1666666666666666,988.8333333333331,0.1666666666666666,9.166666666666666,0.1666666666666666,9.166666666666666,108.81501599387964,28.077331762025388,0.1683410486422979,28.42647420471601,520219.8191043034,170.55884522829604,59.38582409866478,12.315332988031358,170.55884522829604,59.38582409866478,12.315332988031358,102.52,28477.77777778005,0.0,01-JAN-00:10,0.0,15.99223,11-SEP-15:10,15992.23,1.27,352.777777777806,0.0,01-JAN-00:10,0.0,29.15514,11-JAN-07:10,29155.14,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,231.26,64238.88888889403,0.90538,18-JUN-17:20,905.38,21.61117,21-NOV-17:00,21611.17,34.5,25.487182267884325,9.1,91.0,73.02471461187214,55.0,28.58363540693797,21.79729576897932,7.619844413907608,0.0094398784347053,0.0086399744677226,0.0056692542192752,27.021092354602622,24.9442265067987,23.716419040068164,26.449168670430517,25.72976279769753,24.699468194644112,26.730265465590996,25.33699465224812,24.227097944524097,51.08819621962238,44.223779290552514,28.258509337503742,4.433051965536055,88202.72729866588,26.59831179321633,10.068804486149071,0.0,0.0,0.0,0.0,0.0,0.0,27.021092354602622,24.9442265067987,23.716419040068164,4982.19,0.0,468.9413,4.8366,0.7303,0,60.88,2793.71,29.5247,0.01529535,115,5488,1970.71,596.28,912.2,428,150,0,0,151,68,0
